id,category_id,variant_id,speaker_id,speaker_sex,variant_type,word,vector
A_014_10,14,10,1,F,low,bug,-473.5699844175825 -281.9105806745872 -282.7635806244203 -397.0112073532161 132.00253858691184 186.91694121568187 213.2830435947472 187.09581234360687 82.24712802307383 17.638843313576736 -14.28820379095582 23.08964168452954 67.27075934241662 35.81125964487008 -9.416533727178667 -20.899291326092012 29.488856172510086 -28.91709426381166 -18.574828404096614 -5.418103272670661 22.369734485378277 11.496064865702092 -2.218272025225184 7.403269226585344 1.203336502214022 -29.958635738462775 -35.47416621509048 -3.599957940675394
A_014_11,14,11,1,F,low,bug,-439.19714678561064 -279.02497092119734 -328.2740376163753 -405.48652341573126 132.4845244181251 193.3408430863542 209.50594202893558 161.69337443311548 64.97790360098303 13.205800910434556 17.760205830204555 32.17704858923702 55.71007329123954 10.296856729879243 -30.64474922731935 -8.833174416742303 22.085349401281306 -25.35245617892207 -22.568349343200033 -17.18129991070094 29.61392095842383 26.627695115231504 16.545674976606886 11.573949160926011 1.9022801015241102 -33.77300490888359 -25.946830315607887 15.582012760283252
A_014_12,14,12,1,F,low,bug,-311.2238545556102 -292.026571125666 -372.8638908165983 -449.8392172771697 159.84287908638578 190.1723410618883 182.92692856217423 130.1374086338475 -1.7826063609017053 -18.818188303700357 12.153678589710339 29.988441254080186 23.9768176542479 -13.581310157748202 -24.98895964435514 -4.9953182742298115 -11.368933049003665 -10.187025144399836 -0.8600110442866487 0.485493781516018 1.9233657991653015 -6.379139355678604 10.089654654180851 16.293349499343016 -29.643061599459887 -46.8653881642449 -11.956593267160255 13.946015316599594
A_014_13,14,13,1,F,low,bug,-477.8204722265081 -285.80529776749466 -249.52567813213417 -347.653496954648 129.25114584134428 173.7716601034635 195.8115995497697 191.6892058823292 87.82141747091255 13.010834373172145 -17.292640277213387 24.430666472509415 62.9795292656249 40.779426914510154 -9.617514151251639 -26.475492282928656 29.289802438739066 -23.285720316965282 -34.06243022000274 -20.449658363479138 18.658597041618933 10.50253097672983 7.691557393246158 7.766479522987911 3.9358737953152927 -20.225064962404375 -52.46846975073004 -31.14090436381914
A_014_14,14,14,1,F,low,bug,-461.9794014865015 -281.04097352728223 -302.31536829928433 -397.6647354694314 133.8348869384884 185.09317791553948 203.26214809874747 185.34132826252332 75.26276029118878 17.44754755138814 19.336768043558358 38.38161378409599 56.005512712389205 15.136134292443334 -19.30787762501796 -10.598904590369028 23.815457374544124 -32.87079965225517 -35.32740088267333 -14.789519724381162 27.1673998194086 24.900007999410185 17.315032928397823 6.594879377054173 3.138062532149507 -27.279338925082513 -26.548122443962235 10.615349380808988
A_014_15,14,15,1,F,low,bug,-307.9085442736444 -276.58953386474025 -347.2196433793722 -426.48361561602263 179.33393352371522 204.40319129411984 206.35764629873634 152.15233757874933 14.216238602129863 -13.06211413934 11.868497960240209 20.361722590119196 19.69931726842433 -14.889444218355994 -32.20664644473258 -8.16619586387957 -31.4391316902807 -35.78518077285804 -20.52079857615471 -14.356115888548072 11.658638143091743 -0.4124672249551231 5.8398397352763265 4.876435822399221 -20.399186390902955 -36.7715337701535 -16.178986473508857 18.393282095171877
A_014_16,14,16,1,F,low,bug,-527.8892674986341 -333.27231566314686 -268.23819797013283 -363.2359776813012 95.36470050145637 175.80405139576123 198.1116868500005 201.74603476281243 71.8689835448454 24.43553596282652 -7.456940059541955 22.339377542409512 57.55383980103896 30.67496469472087 -3.4492172582038014 -30.539713890387727 41.12345711739997 -2.3818641199251616 -36.57509902203557 -24.25146793363482 28.23114052223866 8.899580381185093 1.852177413881417 3.1499900393217715 13.209141969657082 -22.97722843069566 -44.89189601476547 -24.16660912828914
A_014_17,14,17,1,F,low,bug,-291.287894280261 -241.2351475637456 -290.45056730267197 -384.2603851386463 176.16573161554297 204.81598236968804 234.42227108493745 221.9167974428358 14.030108950968671 -12.688899092595015 19.495667073237954 51.0173023150887 38.19460551912828 -4.377918836127526 -30.264963647997078 -29.590937837089456 -32.420172281813215 -41.850739011126706 -32.0392798752873 -14.03995744965663 7.4954542369577855 14.161692143860293 16.110387362356597 12.706936653449596 -12.870488778668339 -45.120391861898874 -36.165106350101766 -5.207064694459168
A_014_18,14,18,1,F,low,bug,-301.21125140303116 -249.22735589763832 -289.6756377542202 -382.7030909320817 184.39712398296214 201.7470549529561 223.57201697745143 203.4969253600819 10.384315863509109 -23.697025640549967 -5.687807899756372 24.16783995657226 24.882047098124797 -5.144905369740662 -28.596344318252633 -41.32369580004462 -24.577232159904277 -34.433748771590665 -19.838834411212158 -17.369025485618785 -2.907918630525346 4.872200439315514 4.710681161460068 6.799458034147795 -30.891394142612672 -41.91145336414916 -39.36525647565577 -19.072392969253684
A_014_19,14,19,1,F,low,bug,-295.72377536177027 -261.18752086402975 -341.83193497954653 -430.07773565016146 154.00460249585907 177.76961345059482 188.84698519284248 152.93182825426783 -1.0024984016537297 -31.6125443400864 3.956167821032841 52.15353000316733 30.27733401114904 -3.4368671935680504 -25.702087101287468 4.568837766685402 -22.019061088392565 -26.081676264358272 -3.616927921948877 4.5750615706359 -7.4501347087630325 -17.76845757435436 -6.657793830495977 9.637699122878086 -26.900678455608542 -40.82925967881769 -23.662544218238196 4.713010676887844
A_014_20,14,20,1,F,low,bug,-265.08339483043414 -297.67786627309397 -417.8810508068471 -530.3848917737541 185.82380180097664 204.8484004906498 175.26597698508004 88.49396125230564 -7.034532168328084 4.603172538064822 46.52778972128339 43.518327540789016 25.855853545901585 -2.080599333606803 -4.745488128726167 11.129553802216567 -34.01053136972931 -24.224926419560145 -3.3919152016359644 3.4071100513104766 -3.6016165028493417 0.22017197594826882 13.317142469998174 7.813320051192685 -24.921481450513795 -27.91440781340406 3.258520568517225 8.999565767487201
A_015_01,15,1,1,F,low,bunny,-362.8638226794098 -256.1339485097561 -341.3360347580325 -438.57021882237933 136.46527828856765 188.14041665018232 164.86573818519997 121.33593161549896 14.867532888024833 -17.197715607305078 4.0102172686044915 28.743603889980314 44.68512004595506 34.48900982140748 39.41714654078869 54.130610195739976 -0.5416675734268581 -4.749766923756301 15.314659084470264 26.437123321035614 29.557648288399896 24.169729817976645 7.1042013372622375 -6.4339214666453435 3.5182943375666094 -6.930164856344508 -20.369560348697505 -16.961721746831874
A_015_02,15,2,1,F,low,bunny,-309.2837759285515 -358.11834664253445 -424.28425305680554 -510.5161446321108 168.45889816142125 182.22285688412802 152.1489467106568 115.25003439299414 -13.583714259105772 3.5917852639921573 27.843968810803112 53.10210841181981 29.815868383360403 23.902515036130673 47.53008761092438 58.9497187995856 -20.846966234966956 7.031671309013339 11.299901284544626 19.106928611065783 13.541648742314687 5.6203631157968825 -10.680098369810818 -15.870377512037194 -14.232668908191583 -19.540337359805022 -20.461906647408682 -11.92238492282538
A_015_03,15,3,1,F,low,bunny,-296.1925743347503 -333.3352057587218 -392.7196422813147 -479.42541597275067 160.60302048207086 176.08719278458122 149.38315471521634 108.99997701093383 13.264008017453303 12.80184688151938 36.62638527253668 62.55602789265119 45.26619109510973 25.24647801389576 47.39539550102212 64.05551470476142 -38.18372551598375 -9.545655421764799 9.909311949906815 23.221087736805792 -13.99781024658093 -12.396418032618786 -11.828226494617496 -1.274560458607335 -5.878214880643622 -11.689357511406588 -11.699049422020273 -2.2487381272780005
A_015_04,15,4,1,F,low,bunny,-265.22069111436866 -307.8099461383036 -374.91958404871684 -461.02794494277873 170.4862069491681 178.2544372157854 148.13731212797853 108.01350031270445 7.765725910895674 9.743687374723525 30.96246077895442 55.64462550624556 35.1111833956071 23.014420141250532 42.798679126533685 60.38751550100341 -25.388887199053528 -0.2901877304085385 19.68723874065785 30.498521509877566 0.4815531108545514 -10.503128520526147 -7.802798135935404 -0.10816495713586496 -18.33394066504858 -29.913357756713346 -26.828705740477943 -12.204316160216038
A_015_05,15,5,1,F,low,bunny,-283.9965850445057 -321.8558938967951 -402.3321023540536 -491.86277656321323 173.086510549499 185.41444902312668 163.00410078246097 119.87429467160388 3.8000619301216165 9.285982422943794 40.002102657024096 60.783888636903924 37.63845745643443 29.51676551304206 54.498923959318375 69.86148699628339 -22.66437383340393 -1.9710618538704339 20.943618513945083 33.490846580065664 1.5083621742407898 -5.439161554464295 -8.693607175352795 -2.333169015096918 -29.631896187579393 -30.56155183507338 -20.88288854553901 -10.812436845044012
A_015_06,15,6,1,F,low,bunny,-286.7304057232716 -327.56294571306256 -399.4534400280178 -490.3585931641659 168.06307987023774 189.26238581610528 165.33860382708434 123.76983153724437 2.7382508531280116 9.68410660504495 25.668377337083314 57.846847376024954 36.41162190353849 16.224255882201074 34.91636226271662 46.49801903061868 -34.05739369900945 -7.566406459502296 21.861444550557888 21.825480805481384 4.996404741214168 -2.858891994216039 -4.290115988721735 1.0564153931849523 -23.056732297533785 -24.12377361386343 -17.379622602730983 -5.320738845148736
A_015_07,15,7,1,F,low,bunny,-292.030058967483 -313.64717882298015 -378.1776354243037 -475.25700888109526 162.45469667540806 185.92231290654684 156.26418057861858 111.46192057689126 12.870138191991007 12.9241175616786 31.062193294347914 56.304015160832385 38.00109030811032 24.917520518874355 52.21730202525174 52.90557017870954 -27.741252532017846 -1.969762807237383 20.41226271284728 19.517869690828277 9.246673771800996 5.66191439737182 -0.07564767220116492 1.5366095322265876 -11.78761954920277 -12.769759506865503 -11.061493808100913 -7.85705621082602
A_015_08,15,8,1,F,low,bunny,-282.18795050661396 -308.56197233073146 -367.54834522605233 -473.19647082975456 165.39143382929115 180.85385036067214 149.25456225862118 110.69633622351941 -1.2307608802595018 -2.7092805175198253 22.445617834408594 54.530848019835304 32.979346223145086 15.417732127917665 46.72189389742128 53.576448355210786 -24.00060969446107 -5.195779488762161 11.537646225939774 19.918588827664678 10.608581756572853 1.9567680913750243 -2.840556060254324 2.9657140462903757 -17.336754171791533 -17.931875905854483 -23.00726666402861 -6.9736630682336544
A_015_09,15,9,1,F,low,bunny,-265.94420249218524 -300.7714460175785 -374.35641595471503 -470.07823774076206 170.54542194619984 207.23555802481138 167.7717042839182 112.70350960933038 14.18153644996477 23.06900094338173 39.65909891663709 58.46889517147834 46.58552421281455 19.182168628872375 45.51484627247858 57.62778789453482 -34.73003454941244 -17.106222875258187 4.002249370279644 22.03575952666115 8.731935398391471 -5.139004302803027 -16.319064844847087 0.8078345210964643 -3.169160933749575 4.5607061189857365 6.976771607388291 5.386967370445502
A_015_10,15,10,1,F,low,bunny,-293.7277487659327 -333.00246269327516 -411.55720285168815 -513.5062664466576 166.20473565763967 195.60050240113094 168.54537399262995 115.02846445882872 1.4125853969690567 4.719444110194617 32.99247889448683 62.0916630138301 38.51941818398251 7.793983530362449 33.8572655809042 46.929420541239196 -40.37462247846842 -22.583418128824512 -2.0251904097755715 11.453201703534514 1.1093830264415458 -9.095669778038689 -18.525846004634793 -0.9660840464640341 -9.19353432907498 -14.460274426255825 -1.3353591275041934 3.9330065167891304
A_015_11,15,11,1,F,low,bunny,-243.2604684378398 -300.8760824870854 -379.14097932254174 -473.1088639107424 159.80009241197968 178.66788457312666 148.696856922439 102.23749209283527 -8.508590750922153 -1.6278078206532482 28.819415708347194 59.944062420885786 35.885076200672515 10.274120545537063 37.441555425941885 53.06762299791049 -30.319171341955 -1.4410339948621949 14.636510413733237 24.208991778476033 8.960951598454656 7.376844349877237 -1.1841034680303613 9.757306204610423 -18.369749611047595 -14.404447597312428 2.1533824188225523 5.303257968252901
A_015_12,15,12,1,F,low,bunny,-275.7908674414786 -315.47670848871076 -377.2448134985457 -470.6254336530826 171.6474302058416 182.6679786133153 153.89388616678957 110.93006518463162 -3.8755699629848515 -4.194390591396124 16.951671097146292 51.162900446942075 19.393174737852064 3.587893469218466 29.21185669970906 46.9060139534845 -18.13185301926982 7.195176828986451 21.260434746633752 24.256147894176372 13.872919986028021 6.49398600797503 0.649316841805882 2.1765228645328287 -26.62915733286228 -29.764812169935666 -20.393951433629965 -9.739452689525079
A_015_13,15,13,1,F,low,bunny,-229.65987143905778 -270.823420616246 -332.5393295587777 -431.42509486893425 168.5934683763125 185.85466958185918 157.14531625065652 110.3981478589275 -14.370642383933944 -7.395941792923646 22.133453291761448 56.94406114906748 28.554940309150133 12.85221345014126 44.52312122420004 55.242614547098235 -15.62217861547235 15.077576592007748 31.687430787943324 30.875787579340518 1.7017639938655251 1.08863664436874 -7.987977552977505 0.15049669899306706 -13.550395742526504 -16.863984372406943 -11.597397700005965 -3.64775186896382
A_015_14,15,14,1,F,low,bunny,-238.65696203427993 -281.9680793961869 -365.02747805550575 -456.29032887839054 169.94372709499652 180.47831184151408 159.33603367263828 108.02152381277497 -7.667254280891061 2.6897617619039167 26.456804569426026 54.702234155256875 31.375108782815573 12.15706392259234 26.39301670093076 44.608816121779505 -22.609571432369325 0.42169443797662803 26.754317072104357 28.816517797964487 12.007752578639366 11.23729639367716 4.20738601307607 11.683857215286835 -15.808103778618973 -21.106041133153205 -14.529016136888737 -1.3995049499283223
A_015_15,15,15,1,F,low,bunny,-246.76176394131718 -300.52192763430594 -361.13518833656985 -451.80637023964886 163.35354629236977 172.29294857218497 146.49155709376492 107.41654136842926 -9.067606756322288 -1.4332522032817505 15.916508896450742 47.97653108966334 14.507604168548362 3.1729328592058366 32.36027594544535 44.45908101155628 -19.838883542754008 9.681569381267966 31.65838082621093 32.002381388093326 18.791451337953724 13.151715091496087 -2.1793898696219567 3.1114076643331914 -26.663477586678106 -28.01082982213019 -25.770880858180448 -9.161273373415483
A_015_16,15,16,1,F,low,bunny,-271.31040071265113 -317.44080182416786 -378.21225514220566 -448.64393772977627 176.52775196562806 201.61924629905943 163.01587430041866 129.8484020539466 3.8045144058402194 12.926241275353131 16.63798571290549 43.14882219123534 33.040997114025906 8.23055188262654 41.336277617361766 60.076766839213185 -31.40625707710829 -6.977901182831109 26.15748301880395 30.687987738784095 9.245718842844914 3.6268197649979883 -11.4937009577446 -20.09065574826779 -17.346144213053954 -17.538249156602376 -19.354759204045862 -23.846033967199396
A_015_17,15,17,1,F,low,bunny,-300.16778783480305 -329.9225807506273 -399.55066851772364 -478.633520174138 164.91176285708937 185.3487508854816 161.32689058374433 110.39316204595168 19.50544021473568 21.74463804919114 35.16053417531877 50.35548888882248 42.920434276227894 22.04170345946108 40.94518898036007 56.59988945018536 -24.36625925569178 -2.4588949014431947 24.4528282499366 31.789848432172832 11.725753692037046 4.488232164270964 -12.673102147558247 -2.169672801237352 -14.735000049658797 -17.59873995008922 -20.40455371340576 -12.07060920046042
A_015_18,15,18,1,F,low,bunny,-285.18094871542036 -329.18994407610256 -388.08607793476455 -469.1503856296504 162.45122305228443 178.26279301873763 157.07865357183738 109.29236084058184 4.366235719880361 20.167622598730016 33.131723349690255 54.461163005626624 26.999510788805388 13.68405127216079 37.54457969646887 57.64747084529604 -16.73101646313833 6.765287957351166 29.371211699083737 36.212344730685246 9.623769414039584 6.7975295006334875 -11.202062235193953 -3.3465698974289166 -23.19287683698857 -24.409482238954013 -19.192065270581914 -8.845911992455328
A_015_19,15,19,1,F,low,bunny,-289.25272181114684 -324.0958453253958 -405.04989340978085 -488.396767817063 164.7441387466181 183.31150557964418 167.5409996616835 116.7177149319076 8.451280719236998 12.794384760831221 37.22436640005456 59.0583271447952 38.61194733430397 26.349908159178078 31.53551850394598 45.21236690190573 -25.772392635049428 5.844118628875201 26.145898764319725 23.822856156222592 6.8260795159877805 4.352395919171116 -2.6553448628506024 0.4243248207589978 -13.22116477609268 -7.362779179553051 -7.944851803987548 0.547638624381789
A_015_20,15,20,1,F,low,bunny,-316.5858600421427 -327.65826580123036 -402.88567285724645 -496.0790813316908 174.06384526327886 194.7564983214089 154.5484169624121 99.12007676921431 31.477221298485095 16.511827674805602 35.20277603859333 57.96044736502359 45.45797229414168 16.884736407116417 36.837081043118744 56.062519893632256 -26.7058492013075 -4.879244515948548 17.841019350850353 28.604238383857826 -5.859602487926752 -7.5358135718197525 -15.349799701934753 2.0309536703691093 -11.536937421631146 -13.764943965115195 -14.28044319763593 -4.908820885778197
A_016_01,16,1,1,F,low,bye,-273.9308787951348 -253.8440315760987 -285.83279077401426 -392.47675530072496 168.7283267538681 180.36883918231916 166.29983924772955 145.55462940242137 -12.416222328396774 -34.72547282576202 -38.31145550757886 -17.106838492125384 18.655357800939402 -6.254365887808291 -7.095708474069751 -3.353836275610945 -45.93005966785155 -60.40552989449312 -34.2896039659167 4.08302324465482 3.2196536610864204 -1.6127175942639451 9.982628611865806 1.3684067614600663 -11.708898634195734 -24.17064716035817 -31.970718205904788 -21.70140537079726
A_016_02,16,2,1,F,low,bye,-283.25411818467273 -240.6532150634054 -275.901616152522 -367.62100018376447 173.00656129509713 191.30634356502776 195.43266148511645 164.44367786121882 -17.590396416872796 -60.07552058479759 -60.639039234413026 -42.95587087163578 42.66786596228806 10.5435266372997 -15.156183260302644 1.2923155565907765 -41.766295669723036 -38.34627141024682 -16.491130274151807 12.028291408014635 -7.126499773199095 -13.599752404230184 2.330336273398152 -7.48732692007538 -13.304469329989711 -28.786293547949654 -34.45195246992096 -19.903606772049095
A_016_03,16,3,1,F,low,bye,-263.8047072883595 -267.18800583366544 -294.1411080775275 -403.3099426153521 188.04027398979036 184.74314458352657 181.8994566167769 157.47333441671492 -25.808999936691215 -44.59233367195124 -28.94204758133887 -2.5345555889871543 15.495655954208068 -5.282844151248431 3.6831393942840966 6.956887969683505 -42.00160587241186 -52.69539188837089 -33.11390465292866 5.69611989068346 13.564377346754828 4.158460949465466 4.2019944388924335 -2.378340840769247 -25.799876262966404 -21.628795001562104 -28.732239977932288 -30.130557967138262
A_016_04,16,4,1,F,low,bye,-329.6825528222339 -273.7508590907339 -313.50466337957965 -414.6798783777708 169.7808243756058 187.6045120436218 178.76404704544956 155.29628376771703 20.313125882450198 -20.11113832239726 -20.400032512306097 1.5867882917328937 37.19851198178285 11.11209089210125 5.1510799381036465 2.375883908867503 -39.90322190754168 -57.34690188903339 -25.289748566091113 6.594589859249206 4.505178312773818 -4.864841197968152 -3.2189085249579463 -5.612847749260252 -16.14633598588263 -15.28925099596503 -27.571913687253755 -27.085024927555096
A_016_05,16,5,1,F,low,bye,-265.31504976869167 -227.1071551873097 -256.6524911784837 -371.74537285719214 167.80262155069914 193.71949477592966 216.5648422037201 193.35585348798213 -19.794857181466423 -43.76980277492008 -14.797168715942444 9.836058965493496 33.382962087846295 6.328318604381082 -1.4705993832478588 -14.562172646938148 -33.75994253644738 -45.94301194633655 -22.20264536416923 2.8048700588158915 3.010219060704334 -3.9876267658055724 3.933421747070386 2.24691414702445 -22.759087317175066 -26.658590308396086 -27.677742697233626 -16.098762761863746
A_016_06,16,6,1,F,low,bye,-301.19499570377417 -261.01269022808594 -284.5080326100924 -393.32971651532716 174.43060550643645 192.7015106838732 197.89732121738933 171.47992040744163 -3.2406450602391184 -38.76358871216773 -20.009481648004755 6.1119774659888 29.226300723442133 0.37837747790942955 -6.255212388036581 -10.13081404417879 -37.973015033202586 -35.683543281007246 -19.237272735390864 8.551718723361951 -16.11533035535431 -15.09060746016614 -3.911222187406928 0.7598174683862089 -11.274405800603999 -18.89864791726233 -32.04360324189347 -29.016333299163023
A_016_07,16,7,1,F,low,bye,-271.07301345459837 -221.5769198642276 -262.07428071218607 -391.45380354393956 165.66246064380894 186.8067414039403 183.57269563868056 152.19646713362312 -9.491776571909494 -45.08052876171058 -26.73327046192636 2.26166159345495 28.286176371611088 0.8822096843945306 -4.950720066983138 -10.551135247950278 -37.00646404051682 -45.927829014419295 -16.649487787131555 8.163342871491398 3.6105599076548183 -2.4585418954160914 18.16122914255888 12.29882571029901 -24.10820201117005 -28.54948728712143 -35.231470715410026 -23.404107996296702
A_016_08,16,8,1,F,low,bye,-232.99802863646926 -205.56703290734586 -238.56251527205626 -372.7740386189585 168.80478867885137 181.82445841942638 170.44574906638275 136.6408265064533 -15.595888425555511 -44.39914478803411 -39.87450283121552 -18.61574769129092 35.783770447019315 11.222327490100948 13.72670441428747 9.155320170815685 -46.302077042090076 -48.958058005963615 -14.187620230521436 20.009055969509056 13.457069620248113 10.12729606344681 20.258827170291916 12.38271764547505 -14.560271332611709 -31.630842562061645 -49.497861417205414 -45.532737080391165
A_016_09,16,9,1,F,low,bye,-261.13344049642586 -240.17843010407464 -273.0083239803014 -390.5763706081313 179.96521034268886 193.90571092350297 170.17275400388385 137.0524431633904 8.758355753973582 -14.735649582804669 -20.759618692324544 4.909096161484332 33.13542612126929 11.55187233193406 10.249241105476209 7.292377812790589 -34.848629233452684 -44.45890335135185 -15.73421941941403 15.025810489272054 -9.118940280145173 -9.91086122064561 10.524128623764572 14.697972756359441 -18.48821935575151 -13.209115054566599 -21.02314088658623 -23.30575822825709
A_016_10,16,10,1,F,low,bye,-308.0095344524591 -269.72450588731994 -309.2341567023183 -421.6549413113064 170.33056810139465 171.92558897813 170.19052462322324 139.60404908411013 29.65185913412729 3.395380626145929 -0.5107751601409077 21.844129581922207 25.052780785510826 28.9063398429551 22.917246646283658 10.089957656894132 -45.11664267877699 -59.061292914968256 -16.033433671575544 10.159882324836056 14.537285771031366 -12.938235860266605 2.577922927144816 7.462614865505158 -5.629073427604637 -15.907169913927671 -18.433675983627328 -19.724691346174147
A_016_11,16,11,1,F,low,bye,-289.4496900108262 -253.662780051762 -285.14639603323286 -384.972693985105 170.92637389006893 191.4734893247766 185.28432821181974 165.14863843100167 10.947336989570688 -12.096717664046167 -9.717099265969487 1.359606465821925 26.5636313555943 -4.806175307782633 -6.988731650597688 -11.021496074949546 -48.56663864022265 -79.89255110012078 -53.07238675325611 -14.616717490751334 15.125699500134107 9.191029157610945 11.433327665957194 -0.9441650252506185 -22.267226244236934 -16.39983111874308 -17.973585043888264 -13.698472576532858
A_016_12,16,12,1,F,low,bye,-286.1058130657924 -235.05812000503101 -258.17784277163344 -376.23208453657725 158.66289171312235 168.7265686754181 166.7472058862631 156.33308824029018 0.6251234613486796 -35.1547304337203 -42.71782386229763 -25.443210428315 41.189716620013684 15.983695725945001 6.870108546609779 -9.430094934662463 -47.51098388512298 -64.85629170752702 -35.532870515380694 5.559812600797328 5.556309043699472 11.500336623112393 11.537510447983465 2.296719527307017 -8.632252122342033 -22.250204823720193 -38.763510070509966 -33.60220955763272
A_016_13,16,13,1,F,low,bye,-253.84803789068985 -220.80210378110326 -246.9246808792456 -369.2195758868312 168.57232194858534 166.55382927154608 167.4202394720406 146.87240028240052 -3.9975874705369883 -42.5865281791864 -38.6417789656342 -11.375487647613301 28.864052639690726 10.540559075372915 9.772891656729442 -2.7334045025898206 -32.99843413798672 -46.382859535255044 -12.736277650178536 16.98428826951183 12.839006336768385 2.406459426243827 10.375176020032946 7.46473751468041 -23.814685858017626 -32.67815225432711 -38.85482473272323 -29.968645173547525
A_016_14,16,14,1,F,low,bye,-274.59552343527406 -241.2183556985469 -265.99069748130074 -394.366669394219 168.57417753521122 175.2694293253234 170.0235718002516 135.25244597801424 7.284278867040131 -25.08043966114625 -26.615960452352603 3.7390366774537136 36.090876256351464 14.00996630386556 25.387378934084637 28.393847170461108 -45.606762016204975 -47.432449272790585 2.283398974882413 31.609859616409892 2.8103515588051557 2.82390611954155 2.950874240202297 -3.2702839298556143 -9.500369419658998 -22.92781515951074 -37.8299817685452 -32.84305130765989
A_016_15,16,15,1,F,low,bye,-310.4698894907678 -263.30230820093743 -297.64423206770994 -431.49307624821233 156.6598029240895 171.51476440205607 169.1434444980892 134.99979992337524 14.303903134477746 -22.424837950605713 -28.049786107400074 6.1825018182655 40.642739433098114 26.270507748835776 24.643814404774965 23.101948468152123 -41.68612213741754 -52.67784093883884 -4.3302424323978626 30.481361634367488 5.364809140441654 -10.484448540446433 -2.2693145421372867 -1.387440815408546 -4.736708066497023 -12.837081622944536 -26.973039237185873 -25.749391876667453
A_016_16,16,16,1,F,low,bye,-280.1779431428227 -256.71414484465777 -285.9822959195295 -405.7304478385689 171.89705120312794 169.86727186530078 163.59053976535728 138.50695522431897 16.411168657951514 -22.187612297413448 -35.32284179824149 -0.9560980143016287 30.115385352799926 11.835447382437149 20.06708743041989 26.80876629025629 -66.82201220171578 -61.57182850830906 -6.267910936557765 34.76734013385477 -4.8663441966333005 -12.28268962632194 -10.271681870312094 -8.092679719310038 -16.697698981646848 -24.299395043844992 -40.05029580820663 -37.14261922150547
A_016_17,16,17,1,F,low,bye,-283.3606533376784 -268.6356830197441 -303.39656303569024 -394.51998604185525 169.89243277580772 188.9332343891133 184.05592498332632 155.52543673430716 11.255316206839948 -15.410547304249164 -26.170162001903314 -5.171573690633429 36.93725291470461 4.6862983203477295 -4.776543170451934 13.240370087146873 -48.11176267904684 -46.805319658017204 -4.136575935081325 39.802017244792296 -0.5164173914825966 -17.756662027072352 -11.358639603017743 -1.814417284933791 -9.131826216897275 -18.13403817776856 -38.036878594758676 -36.18798993396106
A_016_18,16,18,1,F,low,bye,-289.0962221186558 -264.4834226796909 -288.06616641731074 -393.7646321454248 180.3858118653872 186.06752163376507 180.67890159002002 137.05243683261295 14.659983293859138 -19.914444436282743 -27.972746380843947 -9.307816185821931 31.671686441690728 8.667307603003565 13.488579189887586 44.18218847850667 -41.936708513949284 -33.87143362149844 11.79291566078853 45.557953216684226 -12.489623995681097 -9.36034281491423 1.191714746578819 -16.72621652412987 -12.675027170313808 -32.921151134996165 -48.4718348310051 -37.76100256836814
A_016_19,16,19,1,F,low,bye,-300.73455995632185 -246.00209398889024 -277.97354526267765 -404.6463735570734 169.2481876590894 169.77831872970654 157.4081875547941 131.9453199022841 33.83155744855424 -10.579786244452926 -27.97942378337207 8.394952333088757 32.09034278668117 14.533875103335674 14.067641225365655 21.53007315110768 -60.250697858946666 -63.13059397537805 -19.951072635212057 20.2497868079493 2.7295511243190993 5.565021493406895 4.370906400329463 -3.616996527988729 -10.890377430528197 -20.161294252768815 -29.51279821744751 -26.2531276660904
A_016_20,16,20,1,F,low,bye,-283.5389712052571 -243.53992488200302 -272.1873510647069 -388.4826605944398 156.00600833516773 157.71947898782906 156.41937924762067 130.58010559120822 15.019340435738872 -24.121976516876153 -28.794586683429223 -9.683132340167406 37.572678529411114 10.636253617383034 15.856910703493387 11.678962861266637 -57.77118604406262 -67.40152709470686 -17.579517083561157 21.705518910162823 11.97372419870878 18.920294199222468 18.497627855949467 8.879252570582082 -9.287802110299877 -17.4049503937941 -32.798637326460536 -29.60620059288364
A_017_01,17,1,1,F,low,car,-255.96783565100915 -253.2623693950901 -301.86973811494397 -424.06445555739117 119.04884956270263 177.91714219105256 210.68699799050324 187.63710247883574 -46.121157972748776 -34.057803831040005 -3.5782551786883507 38.176681422648045 53.284736164927 39.7203868303901 22.141028928344596 4.412710963063202 -32.91474052444161 -59.2064364861574 -59.328178650183844 -47.46428466734014 19.8138512646005 -23.71176619521322 -51.58153236188093 -42.18500932066761 11.564401004196007 2.466514408691263 2.46392171857562 10.913140891952152
A_017_02,17,2,1,F,low,car,-231.63520491139005 -264.4012868983136 -331.39331521095494 -442.1098085597039 134.2779849324577 188.769776889358 187.4847727761242 159.56780258443024 -35.309487528301446 -18.702017884193875 15.496920263937074 53.966669050059544 51.90331026871061 33.908882299536515 31.329430960272077 17.71864541557856 -27.592497379175832 -45.66191378362925 -55.52092659556773 -40.285199404577234 15.818651230962356 -24.233813584354408 -53.94663924931501 -39.500438414828096 14.175011294153448 9.255882668929914 0.9721199388354036 3.815945245490931
